 ********* BEGIN READER ****************************
 
 Nucleus            :  Se  34  96
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 7   9) <--> ( 9   7)       -0.310187      0.006414      0.005064   WU     1.639750      1.294539
 ( 7   9) <--> ( 9   8)       -0.380111      0.009632      0.007604   WU     2.462361      1.943969
 ( 7   9) <--> ( 9   9)       -1.250681      0.104280      0.082326   WU    26.657781     21.045617
 ( 7   9) <--> ( 9  10)        2.137142      0.304492      0.240388   WU    77.839138     61.451951
 ( 7  10) <--> ( 9   1)        0.011707      0.000009      0.000007   WU     0.002336      0.001844
 ( 7  10) <--> ( 9   2)       -0.080993      0.000437      0.000345   WU     0.111796      0.088260
 ( 7  10) <--> ( 9   3)        0.176704      0.002082      0.001643   WU     0.532139      0.420110
 ( 7  10) <--> ( 9   4)        0.042693      0.000122      0.000096   WU     0.031063      0.024524
 ( 7  10) <--> ( 9   5)        0.095629      0.000610      0.000481   WU     0.155853      0.123042
 ( 7  10) <--> ( 9   6)        0.239794      0.003833      0.003026   WU     0.979960      0.773653
 ( 7  10) <--> ( 9   7)       -0.623009      0.025876      0.020428   WU     6.614849      5.222250
 ( 7  10) <--> ( 9   8)        0.296495      0.005861      0.004627   WU     1.498184      1.182777
 ( 7  10) <--> ( 9   9)       -0.574003      0.021965      0.017341   WU     5.615126      4.432994
 ( 7  10) <--> ( 9  10)       -0.266856      0.004747      0.003748   WU     1.213624      0.958124
 ( 8   1) <--> ( 8   1)        0.448002      0.288601   (eb)
 ( 8   2) <--> ( 8   1)       -0.948951      0.052971      0.052971   WU    13.541311     13.541311
 ( 8   2) <--> ( 8   2)       -0.753632     -0.485486   (eb)
 ( 8   3) <--> ( 8   1)       -0.152419      0.001367      0.001367   WU     0.349341      0.349341
 ( 8   3) <--> ( 8   2)        0.737295      0.031977      0.031977   WU     8.174406      8.174406
 ( 8   3) <--> ( 8   3)       -1.139792     -0.734250   (eb)
 ( 8   4) <--> ( 8   1)        0.275499      0.004465      0.004465   WU     1.141333      1.141333
 ( 8   4) <--> ( 8   2)       -1.106656      0.072040      0.072040   WU    18.416146     18.416146
 ( 8   4) <--> ( 8   3)        0.233565      0.003209      0.003209   WU     0.820334      0.820334
 ( 8   4) <--> ( 8   4)       -0.831425     -0.535601   (eb)
 ( 8   5) <--> ( 8   1)       -0.144132      0.001222      0.001222   WU     0.312389      0.312389
 ( 8   5) <--> ( 8   2)        0.243629      0.003491      0.003491   WU     0.892550      0.892550
 ( 8   5) <--> ( 8   3)        1.282073      0.096689      0.096689   WU    24.717166     24.717166
 ( 8   5) <--> ( 8   4)       -0.525888      0.016268      0.016268   WU     4.158722      4.158722
 ( 8   5) <--> ( 8   5)        0.063039      0.040610   (eb)
 ( 8   6) <--> ( 8   1)        0.093671      0.000516      0.000516   WU     0.131943      0.131943
 ( 8   6) <--> ( 8   2)       -0.224266      0.002959      0.002959   WU     0.756311      0.756311
 ( 8   6) <--> ( 8   3)       -0.142145      0.001189      0.001189   WU     0.303835      0.303835
 ( 8   6) <--> ( 8   4)        1.375475      0.111290      0.111290   WU    28.449784     28.449784
 ( 8   6) <--> ( 8   5)        0.074959      0.000331      0.000331   WU     0.084493      0.084493
 ( 8   6) <--> ( 8   6)       -0.939915     -0.605490   (eb)
 ( 8   7) <--> ( 8   1)       -0.029739      0.000052      0.000052   WU     0.013299      0.013299
 ( 8   7) <--> ( 8   2)        0.076512      0.000344      0.000344   WU     0.088031      0.088031
 ( 8   7) <--> ( 8   3)       -0.198104      0.002309      0.002309   WU     0.590147      0.590147
 ( 8   7) <--> ( 8   4)       -0.016239      0.000016      0.000016   WU     0.003966      0.003966
 ( 8   7) <--> ( 8   5)        0.110707      0.000721      0.000721   WU     0.184300      0.184300
 ( 8   7) <--> ( 8   6)        0.236871      0.003300      0.003300   WU     0.843714      0.843714
 ( 8   7) <--> ( 8   7)       -0.545774     -0.351585   (eb)
 ( 8   8) <--> ( 8   1)        0.009185      0.000005      0.000005   WU     0.001269      0.001269
 ( 8   8) <--> ( 8   2)        0.037821      0.000084      0.000084   WU     0.021510      0.021510
 ( 8   8) <--> ( 8   3)        0.014077      0.000012      0.000012   WU     0.002980      0.002980
 ( 8   8) <--> ( 8   4)       -0.018561      0.000020      0.000020   WU     0.005180      0.005180
 ( 8   8) <--> ( 8   5)        1.478362      0.128562      0.128562   WU    32.865081     32.865081
 ( 8   8) <--> ( 8   6)       -0.077503      0.000353      0.000353   WU     0.090325      0.090325
 ( 8   8) <--> ( 8   7)        0.018319      0.000020      0.000020   WU     0.005046      0.005046
 ( 8   8) <--> ( 8   8)        0.234758      0.151230   (eb)
 ( 8   9) <--> ( 8   1)        0.018360      0.000020      0.000020   WU     0.005069      0.005069
 ( 8   9) <--> ( 8   2)       -0.061622      0.000223      0.000223   WU     0.057102      0.057102
 ( 8   9) <--> ( 8   3)       -0.054222      0.000173      0.000173   WU     0.044210      0.044210
 ( 8   9) <--> ( 8   4)        0.194621      0.002228      0.002228   WU     0.569580      0.569580
 ( 8   9) <--> ( 8   5)       -0.557676      0.018294      0.018294   WU     4.676675      4.676675
 ( 8   9) <--> ( 8   6)        1.326666      0.103532      0.103532   WU    26.466518     26.466518
 ( 8   9) <--> ( 8   7)        0.298477      0.005240      0.005240   WU     1.339658      1.339658
 ( 8   9) <--> ( 8   8)       -0.291791      0.005008      0.005008   WU     1.280315      1.280315
 ( 8   9) <--> ( 8   9)        0.236554      0.152387   (eb)
 ( 8  10) <--> ( 8   1)        0.019795      0.000023      0.000023   WU     0.005892      0.005892
 ( 8  10) <--> ( 8   2)       -0.037329      0.000082      0.000082   WU     0.020954      0.020954
 ( 8  10) <--> ( 8   3)       -0.086488      0.000440      0.000440   WU     0.112483      0.112483
 ( 8  10) <--> ( 8   4)        0.236138      0.003280      0.003280   WU     0.838505      0.838505
 ( 8  10) <--> ( 8   5)       -0.001755      0.000000      0.000000   WU     0.000046      0.000046
 ( 8  10) <--> ( 8   6)        0.551913      0.017918      0.017918   WU     4.580522      4.580522
 ( 8  10) <--> ( 8   7)       -1.220631      0.087644      0.087644   WU    22.404868     22.404868
 ( 8  10) <--> ( 8   8)       -0.424710      0.010610      0.010610   WU     2.712424      2.712424
 ( 8  10) <--> ( 8   9)       -0.172373      0.001748      0.001748   WU     0.446799      0.446799
 ( 8  10) <--> ( 8  10)       -0.713275     -0.459489   (eb)
 ( 8   1) <--> ( 9   1)       -0.427840      0.010767      0.009634   WU     2.752556      2.462813
 ( 8   1) <--> ( 9   2)       -0.164732      0.001596      0.001428   WU     0.408067      0.365113
 ( 8   1) <--> ( 9   3)       -0.077953      0.000357      0.000320   WU     0.091378      0.081759
 ( 8   1) <--> ( 9   4)       -0.025780      0.000039      0.000035   WU     0.009994      0.008942
 ( 8   1) <--> ( 9   5)       -0.030405      0.000054      0.000049   WU     0.013901      0.012438
 ( 8   1) <--> ( 9   6)       -0.040333      0.000096      0.000086   WU     0.024462      0.021887
 ( 8   1) <--> ( 9   7)        0.011310      0.000008      0.000007   WU     0.001924      0.001721
 ( 8   1) <--> ( 9   8)        0.016748      0.000017      0.000015   WU     0.004218      0.003774
 ( 8   1) <--> ( 9   9)       -0.001774      0.000000      0.000000   WU     0.000047      0.000042
 ( 8   1) <--> ( 9  10)       -0.021837      0.000028      0.000025   WU     0.007171      0.006416
 ( 8   2) <--> ( 9   1)        0.421804      0.010466      0.009364   WU     2.675439      2.393814
 ( 8   2) <--> ( 9   2)        0.339244      0.006770      0.006057   WU     1.730608      1.548439
 ( 8   2) <--> ( 9   3)        0.072388      0.000308      0.000276   WU     0.078797      0.070503
 ( 8   2) <--> ( 9   4)       -0.077893      0.000357      0.000319   WU     0.091237      0.081633
 ( 8   2) <--> ( 9   5)        0.044527      0.000117      0.000104   WU     0.029814      0.026675
 ( 8   2) <--> ( 9   6)        0.035008      0.000072      0.000065   WU     0.018429      0.016489
 ( 8   2) <--> ( 9   7)       -0.015226      0.000014      0.000012   WU     0.003486      0.003119
 ( 8   2) <--> ( 9   8)       -0.023194      0.000032      0.000028   WU     0.008089      0.007238
 ( 8   2) <--> ( 9   9)        0.025756      0.000039      0.000035   WU     0.009975      0.008925
 ( 8   2) <--> ( 9  10)       -0.001808      0.000000      0.000000   WU     0.000049      0.000044
 ( 8   3) <--> ( 9   1)        0.311988      0.005726      0.005123   WU     1.463692      1.309619
 ( 8   3) <--> ( 9   2)        0.103913      0.000635      0.000568   WU     0.162374      0.145282
 ( 8   3) <--> ( 9   3)       -0.070354      0.000291      0.000261   WU     0.074430      0.066595
 ( 8   3) <--> ( 9   4)       -0.239013      0.003360      0.003007   WU     0.859046      0.768620
 ( 8   3) <--> ( 9   5)        0.017314      0.000018      0.000016   WU     0.004508      0.004033
 ( 8   3) <--> ( 9   6)       -0.010192      0.000006      0.000005   WU     0.001562      0.001398
 ( 8   3) <--> ( 9   7)       -0.018140      0.000019      0.000017   WU     0.004948      0.004427
 ( 8   3) <--> ( 9   8)        0.001004      0.000000      0.000000   WU     0.000015      0.000014
 ( 8   3) <--> ( 9   9)        0.023015      0.000031      0.000028   WU     0.007965      0.007127
 ( 8   3) <--> ( 9  10)        0.007654      0.000003      0.000003   WU     0.000881      0.000788
 ( 8   4) <--> ( 9   1)        0.397984      0.009317      0.008336   WU     2.381801      2.131085
 ( 8   4) <--> ( 9   2)       -0.993571      0.058070      0.051957   WU    14.844687     13.282088
 ( 8   4) <--> ( 9   3)       -0.290193      0.004954      0.004432   WU     1.266328      1.133030
 ( 8   4) <--> ( 9   4)        0.169380      0.001688      0.001510   WU     0.431420      0.386007
 ( 8   4) <--> ( 9   5)       -0.063243      0.000235      0.000211   WU     0.060146      0.053814
 ( 8   4) <--> ( 9   6)        0.017528      0.000018      0.000016   WU     0.004620      0.004134
 ( 8   4) <--> ( 9   7)       -0.014285      0.000012      0.000011   WU     0.003068      0.002745
 ( 8   4) <--> ( 9   8)        0.033240      0.000065      0.000058   WU     0.016615      0.014866
 ( 8   4) <--> ( 9   9)       -0.050717      0.000151      0.000135   WU     0.038680      0.034609
 ( 8   4) <--> ( 9  10)        0.010172      0.000006      0.000005   WU     0.001556      0.001392
 ( 8   5) <--> ( 9   1)        0.621420      0.022715      0.020324   WU     5.806897      5.195644
 ( 8   5) <--> ( 9   2)        0.284714      0.004768      0.004266   WU     1.218966      1.090654
 ( 8   5) <--> ( 9   3)       -0.447805      0.011796      0.010554   WU     3.015443      2.698028
 ( 8   5) <--> ( 9   4)       -0.776481      0.035466      0.031733   WU     9.066407      8.112049
 ( 8   5) <--> ( 9   5)       -0.050685      0.000151      0.000135   WU     0.038631      0.034565
 ( 8   5) <--> ( 9   6)       -0.205984      0.002496      0.002233   WU     0.638030      0.570869
 ( 8   5) <--> ( 9   7)        0.036459      0.000078      0.000070   WU     0.019989      0.017885
 ( 8   5) <--> ( 9   8)       -0.015026      0.000013      0.000012   WU     0.003395      0.003038
 ( 8   5) <--> ( 9   9)        0.013041      0.000010      0.000009   WU     0.002557      0.002288
 ( 8   5) <--> ( 9  10)        0.027788      0.000045      0.000041   WU     0.011612      0.010390
 ( 8   6) <--> ( 9   1)        0.046565      0.000128      0.000114   WU     0.032606      0.029174
 ( 8   6) <--> ( 9   2)        0.642677      0.024296      0.021739   WU     6.210963      5.557178
 ( 8   6) <--> ( 9   3)       -1.484114      0.129564      0.115926   WU    33.121364     29.634905
 ( 8   6) <--> ( 9   4)        0.778665      0.035666      0.031912   WU     9.117483      8.157748
 ( 8   6) <--> ( 9   5)       -0.273531      0.004401      0.003938   WU     1.125086      1.006656
 ( 8   6) <--> ( 9   6)        0.013068      0.000010      0.000009   WU     0.002568      0.002298
 ( 8   6) <--> ( 9   7)       -0.043401      0.000111      0.000099   WU     0.028325      0.025343
 ( 8   6) <--> ( 9   8)       -0.003867      0.000001      0.000001   WU     0.000225      0.000201
 ( 8   6) <--> ( 9   9)        0.017570      0.000018      0.000016   WU     0.004642      0.004153
 ( 8   6) <--> ( 9  10)       -0.000597      0.000000      0.000000   WU     0.000005      0.000005
 ( 8   7) <--> ( 9   1)        1.241868      0.090720      0.081170   WU    23.191261     20.750076
 ( 8   7) <--> ( 9   2)       -0.185667      0.002028      0.001814   WU     0.518372      0.463807
 ( 8   7) <--> ( 9   3)       -0.998736      0.058675      0.052499   WU    14.999446     13.420557
 ( 8   7) <--> ( 9   4)        0.000847      0.000000      0.000000   WU     0.000011      0.000010
 ( 8   7) <--> ( 9   5)        0.017812      0.000019      0.000017   WU     0.004771      0.004269
 ( 8   7) <--> ( 9   6)        0.246927      0.003587      0.003209   WU     0.916877      0.820363
 ( 8   7) <--> ( 9   7)        0.379002      0.008450      0.007560   WU     2.160019      1.932648
 ( 8   7) <--> ( 9   8)       -0.108370      0.000691      0.000618   WU     0.176602      0.158012
 ( 8   7) <--> ( 9   9)       -0.062908      0.000233      0.000208   WU     0.059510      0.053246
 ( 8   7) <--> ( 9  10)        0.003527      0.000001      0.000001   WU     0.000187      0.000167
 ( 8   8) <--> ( 9   1)        0.071858      0.000304      0.000272   WU     0.077646      0.069473
 ( 8   8) <--> ( 9   2)        0.642417      0.024276      0.021721   WU     6.205931      5.552675
 ( 8   8) <--> ( 9   3)        0.571161      0.019190      0.017170   WU     4.905587      4.389210
 ( 8   8) <--> ( 9   4)       -0.491672      0.014220      0.012723   WU     3.635170      3.252521
 ( 8   8) <--> ( 9   5)       -1.313456      0.101480      0.090798   WU    25.942042     23.211301
 ( 8   8) <--> ( 9   6)       -0.776859      0.035501      0.031764   WU     9.075223      8.119937
 ( 8   8) <--> ( 9   7)        0.223042      0.002926      0.002618   WU     0.748075      0.669330
 ( 8   8) <--> ( 9   8)        0.210286      0.002601      0.002327   WU     0.664956      0.594960
 ( 8   8) <--> ( 9   9)       -0.128411      0.000970      0.000868   WU     0.247957      0.221857
 ( 8   8) <--> ( 9  10)       -0.051670      0.000157      0.000141   WU     0.040147      0.035921
 ( 8   9) <--> ( 9   1)        0.015505      0.000014      0.000013   WU     0.003615      0.003234
 ( 8   9) <--> ( 9   2)        0.051752      0.000158      0.000141   WU     0.040274      0.036034
 ( 8   9) <--> ( 9   3)        0.365754      0.007869      0.007041   WU     2.011649      1.799896
 ( 8   9) <--> ( 9   4)       -0.332228      0.006493      0.005809   WU     1.659765      1.485053
 ( 8   9) <--> ( 9   5)       -2.333746      0.320375      0.286651   WU    81.899391     73.278402
 ( 8   9) <--> ( 9   6)        1.325249      0.103311      0.092436   WU    26.410002     23.630002
 ( 8   9) <--> ( 9   7)       -0.239447      0.003373      0.003018   WU     0.862167      0.771412
 ( 8   9) <--> ( 9   8)        0.012376      0.000009      0.000008   WU     0.002303      0.002061
 ( 8   9) <--> ( 9   9)       -0.019635      0.000023      0.000020   WU     0.005798      0.005187
 ( 8   9) <--> ( 9  10)       -0.024317      0.000035      0.000031   WU     0.008892      0.007956
 ( 8  10) <--> ( 9   1)       -0.127990      0.000964      0.000862   WU     0.246334      0.220404
 ( 8  10) <--> ( 9   2)       -0.805251      0.038143      0.034128   WU     9.750703      8.724313
 ( 8  10) <--> ( 9   3)        0.236767      0.003298      0.002950   WU     0.842977      0.754242
 ( 8  10) <--> ( 9   4)        0.173189      0.001764      0.001579   WU     0.451039      0.403561
 ( 8  10) <--> ( 9   5)        0.602635      0.021363      0.019114   WU     5.461128      4.886272
 ( 8  10) <--> ( 9   6)       -0.104765      0.000646      0.000578   WU     0.165047      0.147673
 ( 8  10) <--> ( 9   7)       -0.750862      0.033164      0.029673   WU     8.478016      7.585593
 ( 8  10) <--> ( 9   8)        0.326332      0.006264      0.005605   WU     1.601376      1.432810
 ( 8  10) <--> ( 9   9)        0.111528      0.000732      0.000655   WU     0.187043      0.167355
 ( 8  10) <--> ( 9  10)        0.211086      0.002621      0.002345   WU     0.670029      0.599500
 ( 8   1) <--> (10   1)        1.978309      0.230218      0.186367   WU    58.852054     47.642139
 ( 8   1) <--> (10   2)       -0.157791      0.001465      0.001186   WU     0.374400      0.303086
 ( 8   1) <--> (10   3)        0.125216      0.000922      0.000747   WU     0.235772      0.190863
 ( 8   1) <--> (10   4)       -0.025161      0.000037      0.000030   WU     0.009520      0.007707
 ( 8   1) <--> (10   5)        0.053106      0.000166      0.000134   WU     0.042409      0.034331
 ( 8   1) <--> (10   6)       -0.038061      0.000085      0.000069   WU     0.021784      0.017634
 ( 8   1) <--> (10   7)       -0.029349      0.000051      0.000041   WU     0.012952      0.010485
 ( 8   1) <--> (10   8)       -0.032886      0.000064      0.000051   WU     0.016262      0.013165
 ( 8   1) <--> (10   9)       -0.030889      0.000056      0.000045   WU     0.014348      0.011615
 ( 8   1) <--> (10  10)        0.010553      0.000007      0.000005   WU     0.001675      0.001356
 ( 8   2) <--> (10   1)        0.510768      0.015346      0.012423   WU     3.923019      3.175777
 ( 8   2) <--> (10   2)       -2.434419      0.348611      0.282209   WU    89.117684     72.142887
 ( 8   2) <--> (10   3)       -0.137144      0.001106      0.000896   WU     0.282830      0.228957
 ( 8   2) <--> (10   4)       -0.255808      0.003849      0.003116   WU     0.984013      0.796582
 ( 8   2) <--> (10   5)       -0.042358      0.000106      0.000085   WU     0.026980      0.021841
 ( 8   2) <--> (10   6)        0.102836      0.000622      0.000504   WU     0.159024      0.128734
 ( 8   2) <--> (10   7)        0.007187      0.000003      0.000002   WU     0.000777      0.000629
 ( 8   2) <--> (10   8)        0.044849      0.000118      0.000096   WU     0.030246      0.024485
 ( 8   2) <--> (10   9)        0.024874      0.000036      0.000029   WU     0.009304      0.007532
 ( 8   2) <--> (10  10)       -0.030423      0.000054      0.000044   WU     0.013918      0.011267
 ( 8   3) <--> (10   1)       -0.722282      0.030688      0.024842   WU     7.844888      6.350623
 ( 8   3) <--> (10   2)        1.543975      0.140227      0.113517   WU    35.847107     29.019087
 ( 8   3) <--> (10   3)        1.070187      0.067371      0.054538   WU    17.222361     13.941911
 ( 8   3) <--> (10   4)       -2.311252      0.314229      0.254376   WU    80.328214     65.027601
 ( 8   3) <--> (10   5)        0.116393      0.000797      0.000645   WU     0.203718      0.164914
 ( 8   3) <--> (10   6)        0.264848      0.004126      0.003340   WU     1.054792      0.853879
 ( 8   3) <--> (10   7)       -0.058476      0.000201      0.000163   WU     0.051419      0.041625
 ( 8   3) <--> (10   8)        0.022903      0.000031      0.000025   WU     0.007888      0.006386
 ( 8   3) <--> (10   9)       -0.033653      0.000067      0.000054   WU     0.017030      0.013786
 ( 8   3) <--> (10  10)        0.004044      0.000001      0.000001   WU     0.000246      0.000199
 ( 8   4) <--> (10   1)       -0.401297      0.009473      0.007669   WU     2.421616      1.960355
 ( 8   4) <--> (10   2)       -0.365792      0.007871      0.006372   WU     2.012059      1.628810
 ( 8   4) <--> (10   3)       -2.392216      0.336629      0.272509   WU    86.054601     69.663248
 ( 8   4) <--> (10   4)       -1.058806      0.065945      0.053384   WU    16.858014     13.646963
 ( 8   4) <--> (10   5)        0.300434      0.005309      0.004298   WU     1.357286      1.098755
 ( 8   4) <--> (10   6)       -0.068008      0.000272      0.000220   WU     0.069549      0.056301
 ( 8   4) <--> (10   7)        0.044679      0.000117      0.000095   WU     0.030019      0.024301
 ( 8   4) <--> (10   8)       -0.092227      0.000500      0.000405   WU     0.127906      0.103543
 ( 8   4) <--> (10   9)       -0.025533      0.000038      0.000031   WU     0.009804      0.007936
 ( 8   4) <--> (10  10)        0.043814      0.000113      0.000091   WU     0.028866      0.023368
 ( 8   5) <--> (10   1)       -0.129506      0.000987      0.000799   WU     0.252205      0.204166
 ( 8   5) <--> (10   2)       -0.669922      0.026400      0.021371   WU     6.748728      5.463256
 ( 8   5) <--> (10   3)       -0.989777      0.057627      0.046650   WU    14.731534     11.925528
 ( 8   5) <--> (10   4)       -0.073239      0.000316      0.000255   WU     0.080660      0.065296
 ( 8   5) <--> (10   5)       -1.275619      0.095718      0.077486   WU    24.468936     19.808186
 ( 8   5) <--> (10   6)       -1.735853      0.177246      0.143485   WU    45.310527     36.679950
 ( 8   5) <--> (10   7)        0.087497      0.000450      0.000365   WU     0.115123      0.093195
 ( 8   5) <--> (10   8)       -0.164229      0.001587      0.001284   WU     0.405576      0.328323
 ( 8   5) <--> (10   9)       -0.291283      0.004991      0.004040   WU     1.275862      1.032841
 ( 8   5) <--> (10  10)       -0.208721      0.002563      0.002075   WU     0.655100      0.530319
 ( 8   6) <--> (10   1)       -0.069722      0.000286      0.000231   WU     0.073100      0.059176
 ( 8   6) <--> (10   2)       -0.391006      0.008993      0.007280   WU     2.299007      1.861101
 ( 8   6) <--> (10   3)        0.552620      0.017964      0.014542   WU     4.592266      3.717549
 ( 8   6) <--> (10   4)        0.318995      0.005986      0.004846   WU     1.530176      1.238714
 ( 8   6) <--> (10   5)       -2.211676      0.287736      0.232929   WU    73.555697     59.545088
 ( 8   6) <--> (10   6)        1.344716      0.106368      0.086108   WU    27.191583     22.012234
 ( 8   6) <--> (10   7)        0.095310      0.000534      0.000433   WU     0.136599      0.110581
 ( 8   6) <--> (10   8)       -0.324201      0.006183      0.005005   WU     1.580529      1.279476
 ( 8   6) <--> (10   9)        0.142504      0.001195      0.000967   WU     0.305369      0.247203
 ( 8   6) <--> (10  10)        0.129580      0.000988      0.000800   WU     0.252494      0.204400
 ( 8   7) <--> (10   1)        0.048719      0.000140      0.000113   WU     0.035692      0.028893
 ( 8   7) <--> (10   2)        0.472427      0.013129      0.010628   WU     3.356168      2.716898
 ( 8   7) <--> (10   3)        0.139969      0.001152      0.000933   WU     0.294602      0.238487
 ( 8   7) <--> (10   4)       -0.377918      0.008401      0.006801   WU     2.147672      1.738592
 ( 8   7) <--> (10   5)        0.140627      0.001163      0.000942   WU     0.297378      0.240734
 ( 8   7) <--> (10   6)       -0.207415      0.002531      0.002049   WU     0.646922      0.523699
 ( 8   7) <--> (10   7)       -2.710557      0.432184      0.349863   WU   110.481767     89.437621
 ( 8   7) <--> (10   8)       -0.021482      0.000027      0.000022   WU     0.006939      0.005618
 ( 8   7) <--> (10   9)        0.167113      0.001643      0.001330   WU     0.419945      0.339955
 ( 8   7) <--> (10  10)       -0.050411      0.000149      0.000121   WU     0.038215      0.030936
 ( 8   8) <--> (10   1)       -0.004531      0.000001      0.000001   WU     0.000309      0.000250
 ( 8   8) <--> (10   2)        0.019061      0.000021      0.000017   WU     0.005463      0.004423
 ( 8   8) <--> (10   3)        0.744061      0.032566      0.026363   WU     8.325123      6.739386
 ( 8   8) <--> (10   4)        0.282028      0.004679      0.003788   WU     1.196078      0.968253
 ( 8   8) <--> (10   5)       -0.170914      0.001718      0.001391   WU     0.439267      0.355597
 ( 8   8) <--> (10   6)        0.354581      0.007396      0.005987   WU     1.890620      1.530502
 ( 8   8) <--> (10   7)        0.003078      0.000001      0.000000   WU     0.000143      0.000115
 ( 8   8) <--> (10   8)        1.613376      0.153117      0.123952   WU    39.142162     31.686512
 ( 8   8) <--> (10   9)        1.125659      0.074536      0.060338   WU    19.054040     15.424699
 ( 8   8) <--> (10  10)        0.882256      0.045787      0.037065   WU    11.704753      9.475276
 ( 8   9) <--> (10   1)       -0.012737      0.000010      0.000008   WU     0.002439      0.001975
 ( 8   9) <--> (10   2)       -0.011570      0.000008      0.000006   WU     0.002013      0.001629
 ( 8   9) <--> (10   3)       -0.022923      0.000031      0.000025   WU     0.007902      0.006397
 ( 8   9) <--> (10   4)       -0.092877      0.000507      0.000411   WU     0.129716      0.105008
 ( 8   9) <--> (10   5)        0.434356      0.011098      0.008984   WU     2.837034      2.296647
 ( 8   9) <--> (10   6)       -0.381621      0.008567      0.006935   WU     2.189968      1.772831
 ( 8   9) <--> (10   7)        0.101711      0.000609      0.000493   WU     0.155565      0.125934
 ( 8   9) <--> (10   8)        1.353221      0.107718      0.087200   WU    27.536629     22.291557
 ( 8   9) <--> (10   9)       -1.028763      0.062256      0.050398   WU    15.914911     12.883500
 ( 8   9) <--> (10  10)       -0.779143      0.035710      0.028908   WU     9.128674      7.389879
 ( 8  10) <--> (10   1)       -0.032576      0.000062      0.000051   WU     0.015958      0.012918
 ( 8  10) <--> (10   2)        0.024143      0.000034      0.000028   WU     0.008765      0.007096
 ( 8  10) <--> (10   3)        0.727085      0.031097      0.025174   WU     7.949581      6.435375
 ( 8  10) <--> (10   4)        0.015394      0.000014      0.000011   WU     0.003563      0.002885
 ( 8  10) <--> (10   5)        0.329900      0.006402      0.005183   WU     1.636585      1.324855
 ( 8  10) <--> (10   6)        0.008196      0.000004      0.000003   WU     0.001010      0.000818
 ( 8  10) <--> (10   7)       -0.645289      0.024494      0.019828   WU     6.261552      5.068875
 ( 8  10) <--> (10   8)        0.505430      0.015027      0.012165   WU     3.841448      3.109743
 ( 8  10) <--> (10   9)        1.588921      0.148510      0.120222   WU    37.964530     30.733191
 ( 8  10) <--> (10  10)       -1.997217      0.234640      0.189947   WU    59.982428     48.557204
 ( 9   1) <--> ( 9   1)       -0.293456     -0.182202   (eb)
 ( 9   2) <--> ( 9   1)        1.276927      0.085818      0.085818   WU    21.938184     21.938184
 ( 9   2) <--> ( 9   2)       -0.854928     -0.530809   (eb)
 ( 9   3) <--> ( 9   1)        0.055617      0.000163      0.000163   WU     0.041618      0.041618
 ( 9   3) <--> ( 9   2)        0.922028      0.044744      0.044744   WU    11.438169     11.438169
 ( 9   3) <--> ( 9   3)       -0.642099     -0.398668   (eb)
 ( 9   4) <--> ( 9   1)       -0.200846      0.002123      0.002123   WU     0.542742      0.542742
 ( 9   4) <--> ( 9   2)       -1.199347      0.075707      0.075707   WU    19.353453     19.353453
 ( 9   4) <--> ( 9   3)        0.031563      0.000052      0.000052   WU     0.013403      0.013403
 ( 9   4) <--> ( 9   4)       -0.109400     -0.067925   (eb)
 ( 9   5) <--> ( 9   1)        0.003447      0.000001      0.000001   WU     0.000160      0.000160
 ( 9   5) <--> ( 9   2)        0.160541      0.001356      0.001356   WU     0.346769      0.346769
 ( 9   5) <--> ( 9   3)        1.058791      0.059002      0.059002   WU    15.083061     15.083061
 ( 9   5) <--> ( 9   4)       -0.070378      0.000261      0.000261   WU     0.066640      0.066640
 ( 9   5) <--> ( 9   5)        0.091954      0.057093   (eb)
 ( 9   6) <--> ( 9   1)       -0.076349      0.000307      0.000307   WU     0.078429      0.078429
 ( 9   6) <--> ( 9   2)        0.052237      0.000144      0.000144   WU     0.036713      0.036713
 ( 9   6) <--> ( 9   3)       -0.193933      0.001979      0.001979   WU     0.506025      0.506025
 ( 9   6) <--> ( 9   4)        1.551922      0.126761      0.126761   WU    32.404737     32.404737
 ( 9   6) <--> ( 9   5)       -0.418146      0.009202      0.009202   WU     2.352470      2.352470
 ( 9   6) <--> ( 9   6)        0.232851      0.144573   (eb)
 ( 9   7) <--> ( 9   1)        0.000031      0.000000      0.000000   WU     0.000000      0.000000
 ( 9   7) <--> ( 9   2)        0.133449      0.000937      0.000937   WU     0.239608      0.239608
 ( 9   7) <--> ( 9   3)        0.179686      0.001699      0.001699   WU     0.434408      0.434408
 ( 9   7) <--> ( 9   4)       -0.345953      0.006299      0.006299   WU     1.610290      1.610290
 ( 9   7) <--> ( 9   5)       -0.145425      0.001113      0.001113   WU     0.284541      0.284541
 ( 9   7) <--> ( 9   6)       -0.465524      0.011406      0.011406   WU     2.915771      2.915771
 ( 9   7) <--> ( 9   7)       -0.797616     -0.495225   (eb)
 ( 9   8) <--> ( 9   1)       -0.008364      0.000004      0.000004   WU     0.000941      0.000941
 ( 9   8) <--> ( 9   2)        0.005526      0.000002      0.000002   WU     0.000411      0.000411
 ( 9   8) <--> ( 9   3)       -0.207355      0.002263      0.002263   WU     0.578493      0.578493
 ( 9   8) <--> ( 9   4)        0.069347      0.000253      0.000253   WU     0.064702      0.064702
