 ********* BEGIN READER ****************************
 
 Nucleus            :  Ra  88 242
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 8   3) <--> ( 8   1)       -0.769960      0.034873      0.034873   WU     2.574439      2.574439
 ( 8   3) <--> ( 8   2)        2.551394      0.382918      0.382918   WU    28.268377     28.268377
 ( 8   3) <--> ( 8   3)       -4.331537     -2.790359   (eb)
 ( 8   4) <--> ( 8   1)        0.215553      0.002733      0.002733   WU     0.201769      0.201769
 ( 8   4) <--> ( 8   2)       -1.854512      0.202307      0.202307   WU    14.934994     14.934994
 ( 8   4) <--> ( 8   3)        5.351616      1.684694      1.684694   WU   124.370039    124.370039
 ( 8   4) <--> ( 8   4)      -11.635831     -7.495756   (eb)
 ( 8   5) <--> ( 8   1)       -0.443957      0.011594      0.011594   WU     0.855910      0.855910
 ( 8   5) <--> ( 8   2)        2.104873      0.260617      0.260617   WU    19.239666     19.239666
 ( 8   5) <--> ( 8   3)       -0.498008      0.014589      0.014589   WU     1.077005      1.077005
 ( 8   5) <--> ( 8   4)       -5.119066      1.541461      1.541461   WU   113.796097    113.796097
 ( 8   5) <--> ( 8   5)       -7.996065     -5.151033   (eb)
 ( 8   6) <--> ( 8   1)       -0.126094      0.000935      0.000935   WU     0.069046      0.069046
 ( 8   6) <--> ( 8   2)        1.914568      0.215622      0.215622   WU    15.917957     15.917957
 ( 8   6) <--> ( 8   3)        0.598895      0.021099      0.021099   WU     1.557569      1.557569
 ( 8   6) <--> ( 8   4)        1.066057      0.066852      0.066852   WU     4.935226      4.935226
 ( 8   6) <--> ( 8   5)       -1.175668      0.081306      0.081306   WU     6.002266      6.002266
 ( 8   6) <--> ( 8   6)       -5.937701     -3.825043   (eb)
 ( 8   7) <--> ( 8   1)       -0.214649      0.002710      0.002710   WU     0.200079      0.200079
 ( 8   7) <--> ( 8   2)        2.312978      0.314698      0.314698   WU    23.232119     23.232119
 ( 8   7) <--> ( 8   3)        2.521728      0.374065      0.374065   WU    27.614838     27.614838
 ( 8   7) <--> ( 8   4)        1.450426      0.123749      0.123749   WU     9.135601      9.135601
 ( 8   7) <--> ( 8   5)       -0.236353      0.003286      0.003286   WU     0.242586      0.242586
 ( 8   7) <--> ( 8   6)       -0.348767      0.007155      0.007155   WU     0.528223      0.528223
 ( 8   7) <--> ( 8   7)        4.187958      2.697866   (eb)
 ( 8   8) <--> ( 8   1)       -0.233262      0.003201      0.003201   WU     0.236284      0.236284
 ( 8   8) <--> ( 8   2)        2.145463      0.270765      0.270765   WU    19.988857     19.988857
 ( 8   8) <--> ( 8   3)        0.749900      0.033079      0.033079   WU     2.442040      2.442040
 ( 8   8) <--> ( 8   4)       -0.847498      0.042250      0.042250   WU     3.119056      3.119056
 ( 8   8) <--> ( 8   5)        3.108701      0.568472      0.568472   WU    41.966607     41.966607
 ( 8   8) <--> ( 8   6)        5.448183      1.746041      1.746041   WU   128.898939    128.898939
 ( 8   8) <--> ( 8   7)        0.460294      0.012463      0.012463   WU     0.920059      0.920059
 ( 8   8) <--> ( 8   8)       -5.867270     -3.779672   (eb)
 ( 8   9) <--> ( 8   1)       -0.033748      0.000067      0.000067   WU     0.004946      0.004946
 ( 8   9) <--> ( 8   2)        0.116086      0.000793      0.000793   WU     0.058520      0.058520
 ( 8   9) <--> ( 8   3)       -0.145545      0.001246      0.001246   WU     0.091990      0.091990
 ( 8   9) <--> ( 8   4)        0.462839      0.012601      0.012601   WU     0.930265      0.930265
 ( 8   9) <--> ( 8   5)        2.133702      0.267805      0.267805   WU    19.770316     19.770316
 ( 8   9) <--> ( 8   6)        0.770392      0.034912      0.034912   WU     2.577328      2.577328
 ( 8   9) <--> ( 8   7)        1.509519      0.134038      0.134038   WU     9.895162      9.895162
 ( 8   9) <--> ( 8   8)       -0.672991      0.026642      0.026642   WU     1.966817      1.966817
 ( 8   9) <--> ( 8   9)       -2.706472     -1.743499   (eb)
 ( 8  10) <--> ( 8   1)        0.278812      0.004573      0.004573   WU     0.337574      0.337574
 ( 8  10) <--> ( 8   2)       -0.836400      0.041151      0.041151   WU     3.037901      3.037901
 ( 8  10) <--> ( 8   3)        0.073842      0.000321      0.000321   WU     0.023678      0.023678
 ( 8  10) <--> ( 8   4)       -0.168010      0.001660      0.001660   WU     0.122580      0.122580
 ( 8  10) <--> ( 8   5)       -4.215067      1.045105      1.045105   WU    77.153367     77.153367
 ( 8  10) <--> ( 8   6)        1.784158      0.187248      0.187248   WU    13.823328     13.823328
 ( 8  10) <--> ( 8   7)        5.681787      1.898982      1.898982   WU   140.189609    140.189609
 ( 8  10) <--> ( 8   8)       -0.710559      0.029700      0.029700   WU     2.192533      2.192533
 ( 8  10) <--> ( 8   9)        2.650506      0.413246      0.413246   WU    30.507279     30.507279
 ( 8  10) <--> ( 8  10)        1.982324      1.277005   (eb)
 ( 8   1) <--> ( 9   1)        1.281958      0.096672      0.086496   WU     7.136635      6.385410
 ( 8   1) <--> ( 9   2)        0.641527      0.024209      0.021661   WU     1.787210      1.599082
 ( 8   1) <--> ( 9   3)       -0.322935      0.006135      0.005489   WU     0.452872      0.405201
 ( 8   1) <--> ( 9   4)       -0.104059      0.000637      0.000570   WU     0.047023      0.042073
 ( 8   1) <--> ( 9   5)        0.136940      0.001103      0.000987   WU     0.081434      0.072862
 ( 8   1) <--> ( 9   6)        0.171232      0.001725      0.001543   WU     0.127326      0.113923
 ( 8   1) <--> ( 9   7)       -0.138308      0.001125      0.001007   WU     0.083069      0.074325
 ( 8   1) <--> ( 9   8)       -0.022235      0.000029      0.000026   WU     0.002147      0.001921
 ( 8   1) <--> ( 9   9)       -0.110814      0.000722      0.000646   WU     0.053325      0.047712
 ( 8   1) <--> ( 9  10)        0.012448      0.000009      0.000008   WU     0.000673      0.000602
 ( 8   2) <--> ( 9   1)       -1.993060      0.233664      0.209068   WU    17.249901     15.434122
 ( 8   2) <--> ( 9   2)       -1.196520      0.084215      0.075351   WU     6.217070      5.562641
 ( 8   2) <--> ( 9   3)       -0.205604      0.002487      0.002225   WU     0.183574      0.164250
 ( 8   2) <--> ( 9   4)        0.899117      0.047554      0.042548   WU     3.510574      3.141040
 ( 8   2) <--> ( 9   5)       -0.285422      0.004792      0.004288   WU     0.353769      0.316530
 ( 8   2) <--> ( 9   6)        0.702740      0.029050      0.025992   WU     2.144545      1.918803
 ( 8   2) <--> ( 9   7)        0.604893      0.021523      0.019258   WU     1.588926      1.421671
 ( 8   2) <--> ( 9   8)        0.019042      0.000021      0.000019   WU     0.001575      0.001409
 ( 8   2) <--> ( 9   9)        0.174687      0.001795      0.001606   WU     0.132516      0.118567
 ( 8   2) <--> ( 9  10)       -0.242291      0.003453      0.003090   WU     0.254930      0.228096
 ( 8   3) <--> ( 9   1)       -1.615636      0.153546      0.137383   WU    11.335306     10.142116
 ( 8   3) <--> ( 9   2)        0.474863      0.013264      0.011868   WU     0.979225      0.876149
 ( 8   3) <--> ( 9   3)       -0.401626      0.009488      0.008490   WU     0.700470      0.626736
 ( 8   3) <--> ( 9   4)       -0.057894      0.000197      0.000176   WU     0.014555      0.013023
 ( 8   3) <--> ( 9   5)        0.130907      0.001008      0.000902   WU     0.074417      0.066584
 ( 8   3) <--> ( 9   6)        0.454619      0.012158      0.010878   WU     0.897514      0.803039
 ( 8   3) <--> ( 9   7)        0.101286      0.000603      0.000540   WU     0.044549      0.039860
 ( 8   3) <--> ( 9   8)        0.016495      0.000016      0.000014   WU     0.001182      0.001057
 ( 8   3) <--> ( 9   9)       -0.061264      0.000221      0.000198   WU     0.016299      0.014583
 ( 8   3) <--> ( 9  10)       -0.099124      0.000578      0.000517   WU     0.042668      0.038176
 ( 8   4) <--> ( 9   1)       -1.228562      0.088786      0.079440   WU     6.554508      5.864559
 ( 8   4) <--> ( 9   2)        1.867053      0.205052      0.183468   WU    15.137682     13.544242
 ( 8   4) <--> ( 9   3)       -0.057711      0.000196      0.000175   WU     0.014463      0.012941
 ( 8   4) <--> ( 9   4)       -0.099087      0.000578      0.000517   WU     0.042636      0.038148
 ( 8   4) <--> ( 9   5)       -0.058643      0.000202      0.000181   WU     0.014934      0.013362
 ( 8   4) <--> ( 9   6)       -0.003873      0.000001      0.000001   WU     0.000065      0.000058
 ( 8   4) <--> ( 9   7)       -0.357044      0.007499      0.006709   WU     0.553591      0.495318
 ( 8   4) <--> ( 9   8)        0.092747      0.000506      0.000453   WU     0.037355      0.033423
 ( 8   4) <--> ( 9   9)       -0.268435      0.004239      0.003792   WU     0.312914      0.279975
 ( 8   4) <--> ( 9  10)        0.077700      0.000355      0.000318   WU     0.026218      0.023458
 ( 8   5) <--> ( 9   1)        1.345448      0.106484      0.095275   WU     7.861036      7.033558
 ( 8   5) <--> ( 9   2)       -0.778170      0.035621      0.031871   WU     2.629632      2.352829
 ( 8   5) <--> ( 9   3)        2.071586      0.252439      0.225867   WU    18.635973     16.674292
 ( 8   5) <--> ( 9   4)        2.103771      0.260344      0.232940   WU    19.219538     17.196428
 ( 8   5) <--> ( 9   5)       -0.031679      0.000059      0.000053   WU     0.004358      0.003899
 ( 8   5) <--> ( 9   6)        0.434039      0.011082      0.009915   WU     0.818095      0.731980
 ( 8   5) <--> ( 9   7)        0.695614      0.028463      0.025467   WU     2.101275      1.880088
 ( 8   5) <--> ( 9   8)       -0.089092      0.000467      0.000418   WU     0.034469      0.030840
 ( 8   5) <--> ( 9   9)        0.170043      0.001701      0.001522   WU     0.125564      0.112347
 ( 8   5) <--> ( 9  10)       -0.128821      0.000976      0.000873   WU     0.072065      0.064479
 ( 8   6) <--> ( 9   1)        1.951070      0.223922      0.200351   WU    16.530714     14.790639
 ( 8   6) <--> ( 9   2)       -4.870756      1.395545      1.248646   WU   103.024075     92.179435
 ( 8   6) <--> ( 9   3)       -1.884078      0.208809      0.186829   WU    15.415005     13.792373
 ( 8   6) <--> ( 9   4)       -0.079615      0.000373      0.000334   WU     0.027526      0.024628
 ( 8   6) <--> ( 9   5)        0.875584      0.045097      0.040350   WU     3.329215      2.978771
 ( 8   6) <--> ( 9   6)        0.722559      0.030711      0.027479   WU     2.267216      2.028561
 ( 8   6) <--> ( 9   7)       -0.264803      0.004125      0.003691   WU     0.304504      0.272451
 ( 8   6) <--> ( 9   8)       -0.359605      0.007607      0.006806   WU     0.561563      0.502451
 ( 8   6) <--> ( 9   9)       -0.112738      0.000748      0.000669   WU     0.055193      0.049383
 ( 8   6) <--> ( 9  10)       -0.116101      0.000793      0.000709   WU     0.058536      0.052374
 ( 8   7) <--> ( 9   1)       -2.106212      0.260949      0.233481   WU    19.264169     17.236361
 ( 8   7) <--> ( 9   2)        0.887372      0.046319      0.041444   WU     3.419456      3.059513
 ( 8   7) <--> ( 9   3)       -5.416883      1.726036      1.544348   WU   127.422112    114.009258
 ( 8   7) <--> ( 9   4)        2.114844      0.263092      0.235398   WU    19.422393     17.377931
 ( 8   7) <--> ( 9   5)       -0.281145      0.004650      0.004160   WU     0.343248      0.307116
 ( 8   7) <--> ( 9   6)        0.041871      0.000103      0.000092   WU     0.007613      0.006812
 ( 8   7) <--> ( 9   7)        0.601573      0.021288      0.019047   WU     1.571529      1.406105
 ( 8   7) <--> ( 9   8)       -0.214697      0.002711      0.002426   WU     0.200170      0.179099
 ( 8   7) <--> ( 9   9)        0.510624      0.015337      0.013723   WU     1.132266      1.013080
 ( 8   7) <--> ( 9  10)       -0.165551      0.001612      0.001442   WU     0.119017      0.106488
 ( 8   8) <--> ( 9   1)       -0.330368      0.006420      0.005744   WU     0.473960      0.424070
 ( 8   8) <--> ( 9   2)        2.258738      0.300112      0.268521   WU    22.155297     19.823160
 ( 8   8) <--> ( 9   3)        3.938012      0.912232      0.816207   WU    67.344174     60.255313
 ( 8   8) <--> ( 9   4)        3.565814      0.747943      0.669212   WU    55.215806     49.403616
 ( 8   8) <--> ( 9   5)        2.081862      0.254950      0.228113   WU    18.821317     16.840126
 ( 8   8) <--> ( 9   6)        1.719484      0.173919      0.155612   WU    12.839320     11.487813
 ( 8   8) <--> ( 9   7)        0.575880      0.019508      0.017455   WU     1.440157      1.288561
 ( 8   8) <--> ( 9   8)       -0.597973      0.021034      0.018820   WU     1.552777      1.389327
 ( 8   8) <--> ( 9   9)       -0.151000      0.001341      0.001200   WU     0.099014      0.088592
 ( 8   8) <--> ( 9  10)        0.072135      0.000306      0.000274   WU     0.022596      0.020218
 ( 8   9) <--> ( 9   1)        3.596362      0.760813      0.680727   WU    56.165897     50.253697
 ( 8   9) <--> ( 9   2)       -2.864846      0.482785      0.431965   WU    35.640879     31.889208
 ( 8   9) <--> ( 9   3)        3.249724      0.621218      0.555827   WU    45.860511     41.033089
 ( 8   9) <--> ( 9   4)        1.673441      0.164730      0.147390   WU    12.160922     10.880825
 ( 8   9) <--> ( 9   5)        5.223338      1.604897      1.435961   WU   118.479204    106.007709
 ( 8   9) <--> ( 9   6)       -0.313640      0.005786      0.005177   WU     0.427179      0.382213
 ( 8   9) <--> ( 9   7)        1.303746      0.099986      0.089461   WU     7.381288      6.604310
 ( 8   9) <--> ( 9   8)        0.163386      0.001570      0.001405   WU     0.115925      0.103722
 ( 8   9) <--> ( 9   9)       -0.207529      0.002533      0.002267   WU     0.187027      0.167340
 ( 8   9) <--> ( 9  10)        0.217633      0.002786      0.002493   WU     0.205681      0.184030
 ( 8  10) <--> ( 9   1)       -0.221102      0.002876      0.002573   WU     0.212292      0.189945
 ( 8  10) <--> ( 9   2)       -0.055434      0.000181      0.000162   WU     0.013344      0.011940
 ( 8  10) <--> ( 9   3)       -0.471930      0.013101      0.011722   WU     0.967167      0.865360
 ( 8  10) <--> ( 9   4)        5.115644      1.539401      1.377359   WU   113.644034    101.681504
 ( 8  10) <--> ( 9   5)        4.924375      1.426439      1.276288   WU   105.304795     94.220079
 ( 8  10) <--> ( 9   6)       -2.166815      0.276182      0.247110   WU    20.388707     18.242527
 ( 8  10) <--> ( 9   7)       -2.947858      0.511169      0.457361   WU    37.736276     33.764037
 ( 8  10) <--> ( 9   8)       -0.030623      0.000055      0.000049   WU     0.004072      0.003644
 ( 8  10) <--> ( 9   9)       -0.512328      0.015440      0.013815   WU     1.139834      1.019852
 ( 8  10) <--> ( 9  10)        0.399047      0.009367      0.008381   WU     0.691503      0.618713
 ( 8   1) <--> (10   1)        6.868133      2.774779      2.246250   WU   204.844021    165.826112
 ( 8   1) <--> (10   2)       -0.033508      0.000066      0.000053   WU     0.004876      0.003947
 ( 8   1) <--> (10   3)       -0.032836      0.000063      0.000051   WU     0.004682      0.003790
 ( 8   1) <--> (10   4)        0.448831      0.011850      0.009593   WU     0.874804      0.708175
 ( 8   1) <--> (10   5)        0.354843      0.007407      0.005996   WU     0.546787      0.442637
 ( 8   1) <--> (10   6)        0.088635      0.000462      0.000374   WU     0.034116      0.027618
 ( 8   1) <--> (10   7)       -0.015477      0.000014      0.000011   WU     0.001040      0.000842
 ( 8   1) <--> (10   8)       -0.083775      0.000413      0.000334   WU     0.030477      0.024672
 ( 8   1) <--> (10   9)        0.031591      0.000059      0.000048   WU     0.004334      0.003508
 ( 8   1) <--> (10  10)       -0.183430      0.001979      0.001602   WU     0.146112      0.118281
 ( 8   2) <--> (10   1)        1.310827      0.101075      0.081822   WU     7.461687      6.040413
 ( 8   2) <--> (10   2)        5.371403      1.697175      1.373903   WU   125.291444    101.426407
 ( 8   2) <--> (10   3)       -2.471715      0.359375      0.290923   WU    26.530327     21.476932
 ( 8   2) <--> (10   4)        5.272398      1.635187      1.323723   WU   120.715301     97.721911
 ( 8   2) <--> (10   5)        1.891248      0.210401      0.170325   WU    15.532554     12.573972
 ( 8   2) <--> (10   6)        0.694955      0.028410      0.022998   WU     2.097292      1.697807
 ( 8   2) <--> (10   7)       -0.860693      0.043576      0.035276   WU     3.216936      2.604186
 ( 8   2) <--> (10   8)       -0.310830      0.005683      0.004601   WU     0.419559      0.339643
 ( 8   2) <--> (10   9)        0.173861      0.001778      0.001439   WU     0.131265      0.106262
 ( 8   2) <--> (10  10)        0.122280      0.000880      0.000712   WU     0.064932      0.052564
 ( 8   3) <--> (10   1)       -2.275051      0.304462      0.246469   WU    22.476471     18.195238
 ( 8   3) <--> (10   2)      -12.488921      9.174891      7.427293   WU   677.322962    548.309064
 ( 8   3) <--> (10   3)        3.811175      0.854415      0.691669   WU    63.075926     51.061464
 ( 8   3) <--> (10   4)        3.568823      0.749206      0.606500   WU    55.309006     44.773958
 ( 8   3) <--> (10   5)        0.829107      0.040436      0.032734   WU     2.985154      2.416554
 ( 8   3) <--> (10   6)        0.685733      0.027661      0.022392   WU     2.042003      1.653050
 ( 8   3) <--> (10   7)       -1.104928      0.071816      0.058136   WU     5.301683      4.291839
 ( 8   3) <--> (10   8)       -0.274346      0.004427      0.003584   WU     0.326846      0.264590
 ( 8   3) <--> (10   9)       -0.176831      0.001839      0.001489   WU     0.135788      0.109924
 ( 8   3) <--> (10  10)        0.078963      0.000367      0.000297   WU     0.027076      0.021919
 ( 8   4) <--> (10   1)       -1.357753      0.108441      0.087785   WU     8.005478      6.480625
 ( 8   4) <--> (10   2)       12.987234      9.921661      8.031821   WU   732.452129    592.937438
 ( 8   4) <--> (10   3)       13.342614     10.472079      8.477397   WU   773.085963    625.831494
 ( 8   4) <--> (10   4)        0.162933      0.001562      0.001264   WU     0.115283      0.093324
 ( 8   4) <--> (10   5)       -0.369576      0.008034      0.006504   WU     0.593135      0.480157
 ( 8   4) <--> (10   6)        0.731582      0.031483      0.025486   WU     2.324192      1.881489
 ( 8   4) <--> (10   7)       -0.650488      0.024890      0.020149   WU     1.837486      1.487488
 ( 8   4) <--> (10   8)        0.166552      0.001632      0.001321   WU     0.120461      0.097516
 ( 8   4) <--> (10   9)        0.137382      0.001110      0.000899   WU     0.081960      0.066349
 ( 8   4) <--> (10  10)        0.172536      0.001751      0.001418   WU     0.129272      0.104649
 ( 8   5) <--> (10   1)        0.816457      0.039212      0.031743   WU     2.894764      2.343380
 ( 8   5) <--> (10   2)        2.250328      0.297881      0.241142   WU    21.990631     17.801939
 ( 8   5) <--> (10   3)        8.395306      4.145951      3.356246   WU   306.068771    247.769958
 ( 8   5) <--> (10   4)       -5.793090      1.974112      1.598090   WU   145.735908    117.976688
 ( 8   5) <--> (10   5)       11.355788      7.585525      6.140663   WU   559.990287    453.325471
 ( 8   5) <--> (10   6)        2.916023      0.500188      0.404914   WU    36.925628     29.892175
 ( 8   5) <--> (10   7)        2.959608      0.515252      0.417109   WU    38.037714     30.792435
 ( 8   5) <--> (10   8)       -0.321053      0.006063      0.004908   WU     0.447609      0.362350
 ( 8   5) <--> (10   9)        0.177786      0.001859      0.001505   WU     0.137258      0.111114
 ( 8   5) <--> (10  10)       -0.164599      0.001594      0.001290   WU     0.117652      0.095242
 ( 8   6) <--> (10   1)       -0.565749      0.018828      0.015242   WU     1.389933      1.125184
 ( 8   6) <--> (10   2)        3.414091      0.685648      0.555048   WU    50.616964     40.975638
 ( 8   6) <--> (10   3)       -3.738709      0.822232      0.665617   WU    60.700092     49.138170
 ( 8   6) <--> (10   4)       -3.883091      0.886964      0.718019   WU    65.478847     53.006686
 ( 8   6) <--> (10   5)       -3.092326      0.562499      0.455356   WU    41.525650     33.616003
 ( 8   6) <--> (10   6)       11.922757      8.361890      6.769149   WU   617.304311    499.722538
 ( 8   6) <--> (10   7)       -2.341316      0.322457      0.261036   WU    23.804881     19.270618
 ( 8   6) <--> (10   8)        1.298035      0.099112      0.080233   WU     7.316764      5.923094
 ( 8   6) <--> (10   9)       -0.505185      0.015012      0.012153   WU     1.108272      0.897172
 ( 8   6) <--> (10  10)        0.027289      0.000044      0.000035   WU     0.003234      0.002618
 ( 8   7) <--> (10   1)        0.420953      0.010424      0.008438   WU     0.769508      0.622935
 ( 8   7) <--> (10   2)       -0.456784      0.012274      0.009936   WU     0.906082      0.733495
 ( 8   7) <--> (10   3)        1.059227      0.065998      0.053427   WU     4.872190      3.944154
 ( 8   7) <--> (10   4)        4.037219      0.958773      0.776150   WU    70.780011     57.298104
 ( 8   7) <--> (10   5)       -2.968689      0.518419      0.419672   WU    38.271493     30.981685
 ( 8   7) <--> (10   6)        0.188050      0.002080      0.001684   WU     0.153566      0.124315
 ( 8   7) <--> (10   7)        7.418601      3.237391      2.620745   WU   238.995652    193.472671
 ( 8   7) <--> (10   8)        2.159497      0.274319      0.222068   WU    20.251222     16.393846
 ( 8   7) <--> (10   9)        1.029395      0.062333      0.050460   WU     4.601612      3.725115
 ( 8   7) <--> (10  10)       -1.021498      0.061380      0.049688   WU     4.531280      3.668179
 ( 8   8) <--> (10   1)       -0.137838      0.001118      0.000905   WU     0.082505      0.066790
 ( 8   8) <--> (10   2)       -1.131484      0.075309      0.060965   WU     5.559588      4.500619
 ( 8   8) <--> (10   3)       -2.484223      0.363021      0.293874   WU    26.799527     21.694855
 ( 8   8) <--> (10   4)       -0.901761      0.047834      0.038723   WU     3.531256      2.858635
 ( 8   8) <--> (10   5)        0.603643      0.021434      0.017352   WU     1.582362      1.280959
 ( 8   8) <--> (10   6)       -8.055722      3.817333      3.090222   WU   281.809004    228.131099
 ( 8   8) <--> (10   7)       -6.990133      2.874233      2.326760   WU   212.186075    171.769680
 ( 8   8) <--> (10   8)        6.115941      2.200278      1.781178   WU   162.432341    131.492847
 ( 8   8) <--> (10   9)       -3.728371      0.817691      0.661941   WU    60.364862     48.866793
 ( 8   8) <--> (10  10)       -1.598231      0.150255      0.121635   WU    11.092381      8.979547
 ( 8   9) <--> (10   1)        0.087699      0.000452      0.000366   WU     0.033399      0.027038
 ( 8   9) <--> (10   2)       -0.620145      0.022622      0.018313   WU     1.670063      1.351956
 ( 8   9) <--> (10   3)       -0.598869      0.021097      0.017078   WU     1.557432      1.260778
 ( 8   9) <--> (10   4)        2.029996      0.242405      0.196233   WU    17.895187     14.486580
 ( 8   9) <--> (10   5)       -3.633796      0.776734      0.628785   WU    57.341244     46.419102
 ( 8   9) <--> (10   6)        0.298265      0.005233      0.004236   WU     0.386323      0.312738
 ( 8   9) <--> (10   7)        2.231767      0.292987      0.237180   WU    21.629364     17.509485
 ( 8   9) <--> (10   8)       -6.988432      2.872834      2.325628   WU   212.082794    171.686071
 ( 8   9) <--> (10   9)      -10.771354      6.824828      5.524861   WU   503.832949    407.864768
 ( 8   9) <--> (10  10)       -1.030543      0.062472      0.050572   WU     4.611882      3.733428
 ( 8  10) <--> (10   1)       -0.229246      0.003091      0.002503   WU     0.228217      0.184747
 ( 8  10) <--> (10   2)        0.430742      0.010914      0.008835   WU     0.805713      0.652244
 ( 8  10) <--> (10   3)        0.381517      0.008562      0.006931   WU     0.632082      0.511685
 ( 8  10) <--> (10   4)       -1.183610      0.082408      0.066711   WU     6.083635      4.924848
 ( 8  10) <--> (10   5)        6.013630      2.127279      1.722083   WU   157.043291    127.130283
 ( 8  10) <--> (10   6)        0.226248      0.003011      0.002438   WU     0.222287      0.179947
 ( 8  10) <--> (10   7)        2.096293      0.258497      0.209259   WU    19.083135     15.448252
 ( 8  10) <--> (10   8)        7.629076      3.423694      2.771562   WU   252.749209    204.606503
 ( 8  10) <--> (10   9)       -3.532469      0.734020      0.594207   WU    54.187955     43.866440
 ( 8  10) <--> (10  10)        4.535415      1.210000      0.979523   WU    89.326447     72.311886
 ( 9   1) <--> ( 9   1)       -0.841965     -0.522761   (eb)
 ( 9   2) <--> ( 9   1)        3.040575      0.486584      0.486584   WU    35.921359     35.921359
 ( 9   2) <--> ( 9   2)       -6.706904     -4.164197   (eb)
 ( 9   3) <--> ( 9   1)        2.375483      0.296996      0.296996   WU    21.925282     21.925282
 ( 9   3) <--> ( 9   2)       -4.228015      0.940848      0.940848   WU    69.456719     69.456719
 ( 9   3) <--> ( 9   3)       -1.398754     -0.868461   (eb)
 ( 9   4) <--> ( 9   1)       -2.040240      0.219083      0.219083   WU    16.173486     16.173486
 ( 9   4) <--> ( 9   2)       -3.245561      0.554404      0.554404   WU    40.928039     40.928039
 ( 9   4) <--> ( 9   3)       -5.697945      1.708767      1.708767   WU   126.147239    126.147239
 ( 9   4) <--> ( 9   4)       -3.930722     -2.440515   (eb)
 ( 9   5) <--> ( 9   1)        0.101867      0.000546      0.000546   WU     0.040319      0.040319
 ( 9   5) <--> ( 9   2)        0.068206      0.000245      0.000245   WU     0.018075      0.018075
 ( 9   5) <--> ( 9   3)       -3.775993      0.750427      0.750427   WU    55.399210     55.399210
 ( 9   5) <--> ( 9   4)        4.778197      1.201640      1.201640   WU    88.709348     88.709348
 ( 9   5) <--> ( 9   5)       -3.953200     -2.454472   (eb)
 ( 9   6) <--> ( 9   1)       -1.291187      0.087745      0.087745   WU     6.477681      6.477681
 ( 9   6) <--> ( 9   2)       -1.337746      0.094188      0.094188   WU     6.953263      6.953263
 ( 9   6) <--> ( 9   3)        1.664201      0.145766      0.145766   WU    10.760999     10.760999
 ( 9   6) <--> ( 9   4)       -0.930107      0.045532      0.045532   WU     3.361302      3.361302
 ( 9   6) <--> ( 9   5)       -2.701662      0.384157      0.384157   WU    28.359801     28.359801
 ( 9   6) <--> ( 9   6)        2.826644      1.755013   (eb)
 ( 9   7) <--> ( 9   1)       -0.811046      0.034621      0.034621   WU     2.555830      2.555830
 ( 9   7) <--> ( 9   2)       -1.162678      0.071148      0.071148   WU     5.252432      5.252432
 ( 9   7) <--> ( 9   3)        1.834790      0.177182      0.177182   WU    13.080192     13.080192
 ( 9   7) <--> ( 9   4)        3.691571      0.717247      0.717247   WU    52.949737     52.949737
 ( 9   7) <--> ( 9   5)       -0.879724      0.040732      0.040732   WU     3.007002      3.007002
 ( 9   7) <--> ( 9   6)       -0.579371      0.017667      0.017667   WU     1.304233      1.304233
 ( 9   7) <--> ( 9   7)       -3.941965     -2.447496   (eb)
 ( 9   8) <--> ( 9   1)        0.141441      0.001053      0.001053   WU     0.077730      0.077730
 ( 9   8) <--> ( 9   2)       -0.136789      0.000985      0.000985   WU     0.072702      0.072702
 ( 9   8) <--> ( 9   3)        0.458818      0.011080      0.011080   WU     0.817943      0.817943
 ( 9   8) <--> ( 9   4)       -5.093601      1.365514      1.365514   WU   100.807113    100.807113
 ( 9   8) <--> ( 9   5)       -3.258670      0.558891      0.558891   WU    41.259306     41.259306
 ( 9   8) <--> ( 9   6)        0.714054      0.026835      0.026835   WU     1.981085      1.981085
 ( 9   8) <--> ( 9   7)       -0.425572      0.009532      0.009532   WU     0.703699      0.703699
 ( 9   8) <--> ( 9   8)        1.018995      0.632676   (eb)
 ( 9   9) <--> ( 9   1)       -0.222448      0.002604      0.002604   WU     0.192263      0.192263
 ( 9   9) <--> ( 9   2)       -0.074547      0.000292      0.000292   WU     0.021593      0.021593
 ( 9   9) <--> ( 9   3)        0.199047      0.002085      0.002085   WU     0.153941      0.153941
 ( 9   9) <--> ( 9   4)        1.346186      0.095380      0.095380   WU     7.041276      7.041276
 ( 9   9) <--> ( 9   5)       -4.678532      1.152035      1.152035   WU    85.047290     85.047290
 ( 9   9) <--> ( 9   6)        0.306565      0.004946      0.004946   WU     0.365163      0.365163
 ( 9   9) <--> ( 9   7)       -3.799175      0.759670      0.759670   WU    56.081539     56.081539
 ( 9   9) <--> ( 9   8)        2.667596      0.374530      0.374530   WU    27.649122     27.649122
 ( 9   9) <--> ( 9   9)       -1.716628     -1.065824   (eb)
 ( 9  10) <--> ( 9   1)        0.317958      0.005321      0.005321   WU     0.392809      0.392809
 ( 9  10) <--> ( 9   2)        0.071666      0.000270      0.000270   WU     0.019956      0.019956
 ( 9  10) <--> ( 9   3)       -0.559073      0.016451      0.016451   WU     1.214444      1.214444
 ( 9  10) <--> ( 9   4)       -0.047657      0.000120      0.000120   WU     0.008825      0.008825
